week,deviceCategory,medium,sessions,searchSessions,avgTimeOnPage,bounceRate,pageviewsPerSession,goal1Completions,avgPageLoadTime
46,mobile,buyer_donna_home_accents,677,169,30.0295858,74.88921713,1.249630724,0,0
46,mobile,buyer_home_accents_donna,507,507,0,0,1,0,0
46,mobile,buyer_home_accents_steve,169,169,67.41694025,0,10.01183432,0,0
46,mobile,buyer_large_seasons,338,0,0,100,1,0,0
46,mobile,buyer_papercrafting_ps,169,0,0,100,1,0,0
46,mobile,cpc,971789,149363,72.53382702,59.91300581,2.279025591,1015,1.917484888
46,mobile,craft_tip,169,0,0,100,1,0,0
46,mobile,email,206368,27741,77.76355902,37.21313382,3.195078694,677,2.746352529
46,mobile,like2buy,2537,677,37.39144546,26.6850611,4.400473,0,0
46,mobile,newsmobile,169,0,0,100,1,0,0
46,mobile,newsonline,8965,0,243.6482759,79.2414947,1.169882878,0,4.57616568
46,mobile,online,169,169,34.87071344,0,16.01183432,169,0
46,mobile,organic,722625,202139,69.72965269,37.14886698,3.532305138,2030,5.959423077
46,mobile,project_sheet,338,0,0,100,1,0,0
46,mobile,referral,20298,4905,41.5256556,35.83604296,4.900088679,169,0
46,mobile,social,4398,338,68.40264256,65.39336062,1.653933606,0,0
46,mobile,website,1015,0,26.73412112,66.69950739,1.666995074,0,0
46,mobile,weekly,169,0,0,0,1,0,0
46,mobile,youtube_video,338,0,0,100,1,0,0
46,tablet,(none),62079,28587,75.13776506,22.88857746,5.065432755,507,9.934035503
46,tablet,affiliate,2876,1015,61.71082157,17.6286509,3.823018081,0,0
46,tablet,buyer,169,0,27.02366864,0,2,0,0
46,tablet,buyer_large_seasons,169,0,0,100,1,0,0
46,tablet,cpc,70706,27910,67.42124347,21.05337595,4.02394422,338,4.699278107
46,tablet,email,81701,14886,95.40470965,38.50993256,3.414095299,677,0
46,tablet,newsonline,1861,0,23.88235294,72.70284793,0.909188608,0,0
46,tablet,online,169,169,143.1301775,0,2,0,0
46,tablet,organic,109104,49393,70.95889033,19.53457252,5.029467297,677,4.358657687
46,tablet,referral,4567,1015,56.31232194,37.04839063,4.074228159,0,0
46,tablet,social,1015,169,24.02561771,33.30049261,7.499507389,0,0
46,tablet,website,677,338,270.4955621,0,1.998522895,0,0
45,desktop,(none),154945,79164,75.89264242,13.75520346,5.810042273,1522,0
45,desktop,(not set),338,0,0,100,1,0,0
45,desktop,affiliate,11333,3214,73.46223218,26.86843731,5.671755052,169,0
45,desktop,buyer_home_accents_donna,507,338,24.49812808,0,11.00986193,0,0
45,desktop,buyer_wedding,169,0,0,100,1,0,0
45,desktop,cpc,192328,80517,61.90203634,13.54456969,4.799472776,2368,2.108081967
45,desktop,email,66308,15055,84.58061077,20.40779393,4.459205526,507,0
45,desktop,header,169,0,0,100,1,0,0
45,desktop,mailer,169,0,6.00591716,0,3,0,0
45,desktop,newsonline,3552,0,100.4431315,90.48423423,1.190596847,0,0
45,desktop,organic,399541,187761,61.39681308,13.92898351,5.773079609,4398,2.230128337
45,desktop,re-direct,169,0,11.51183432,0,3,0,0
45,desktop,referral,20129,6090,81.29703278,26.05196483,4.495851756,507,0
45,desktop,social,1353,0,33.92920354,75.01847746,1.250554324,0,0
45,desktop,website,1692,677,54.807354,19.97635934,5.098699764,169,0
45,desktop,weekly,338,0,0,100,1,0,0
45,mobile,(none),424745,132786,62.7306217,30.54562149,3.996021142,1861,1.661946809
45,mobile,(not set),338,0,0,100,1,0,0
45,mobile,affiliate,61572,2876,92.57455093,52.74800234,2.137367635,677,0
45,mobile,banners,12517,1861,58.5409861,51.35415834,3.621714468,0,0
45,mobile,buyer,338,0,0,50,1,0,0
45,mobile,buyer_donna_home_accents,338,169,31.43887444,50,13.51183432,0,0
45,mobile,buyer_home_accents_steve,507,0,26.9439528,33.33333333,1.668639053,0,0
45,mobile,buyer_large_seasons,507,0,0,66.66666667,1,0,0
45,mobile,cpc,859809,119084,66.45628416,62.48283049,2.443242627,1522,8.583245092
45,mobile,email,111472,22159,65.24140402,37.63276877,3.647965408,338,1.950656544
45,mobile,like2buy,1692,507,69.15321455,19.97635934,8.197990544,0,0
45,mobile,newsonline,10488,0,49.09675037,90.32227307,1.112890923,0,0
45,mobile,online,169,0,0,100,1,0,0
45,mobile,organic,616058,169661,67.10227906,36.18896273,3.570293706,3383,20.73506672
45,mobile,project_sheet,677,0,0,100,1,0,0
45,mobile,referral,19791,2368,64.09118623,42.73659744,3.98292153,338,2.801228381
45,mobile,social,2199,338,41.50165189,53.84265575,3.615279673,0,0
45,mobile,vendor,169,169,0,0,1,0,0
45,mobile,website,1692,507,39.68309512,29.96453901,2.199172577,0,0
45,mobile,weekly,169,0,0,0,1,0,0
45,tablet,(none),63940,28756,66.41575021,21.69377541,4.875680325,338,0
45,tablet,affiliate,1522,169,99.17316785,33.31143233,2.111695138,0,0
45,tablet,allpeoplequilt,169,0,0,0,1,0,0
45,tablet,banners,338,169,170.9032496,0,5.00591716,0,0
45,tablet,buyer_hobbies,169,169,0,0,1,0,0
45,tablet,cpc,65632,26895,66.52639172,17.26749147,4.551529742,846,5.716201183
45,tablet,email,43642,12856,78.42184889,35.27106915,3.515489666,338,0
45,tablet,newsonline,1353,0,0,100,1,0,0
45,tablet,organic,90328,37721,71.2465519,23.03383226,5.198509875,1015,9.570039448
45,tablet,referral,3552,507,36.36749713,33.33333333,5.619369369,169,0
45,tablet,social,677,0,0,100,1,0,0
45,tablet,vendor,338,169,0,50,1,0,0
45,tablet,website,338,169,43.47562777,50,3.00295858,0,0
45,tablet,weekly,169,0,0,100,1,0,0
44,desktop,(none),138199,71721,69.05341781,13.70849283,5.02814058,1184,4.545636095
44,desktop,affiliate,7950,2199,67.5121702,19.14465409,4.446918239,677,0
44,desktop,buyer_donna_home_accents,338,169,19.26974745,50,6.50591716,0,0
44,desktop,buyer_home_accents_donna,507,338,27.73412112,0,3.337278107,0,0
44,desktop,cpc,202308,85254,66.93466447,14.21397078,4.630434783,1692,2.223357002
44,desktop,email,70706,20129,70.75324396,22.00944757,3.818204961,507,0
44,desktop,home_accents_steve,169,0,0,0,1,0,0
44,desktop,mailer,169,0,6.00591716,0,2,0,0
44,desktop,newsonline,5244,0,29.07685312,90.31273837,1.419336384,0,0
44,desktop,organic,388716,197233,63.81869261,14.27314543,5.662308729,4567,1.744795849
44,desktop,project_sheet,169,0,0,100,1,0,0
44,desktop,referral,14040,4060,52.06520515,30.12108262,5.024002849,169,0
44,desktop,social,507,169,31.83206751,33.33333333,3.337278107,0,0
44,desktop,website,1184,338,60.4741821,57.17905405,3.142736486,0,0
44,desktop,weekly,169,0,0,100,1,0,0
44,mobile,(none),463651,139214,61.5623827,31.30242359,3.788032378,1015,2.534854379
44,mobile,affiliate,57343,3214,79.77525227,56.04694557,1.852519052,0,0
44,mobile,banners,16915,3552,70.79293587,47.99881762,3.340053207,169,8.86986402
44,mobile,buyer_home_accents_steve,338,0,0,100,1,0,0
44,mobile,buyer_large_seasons,169,0,0,100,1,0,0
44,mobile,buyer_needle_art,169,0,0,100,1,0,0
44,mobile,cpc,1028287,145811,73.62155195,62.60897979,2.16055148,1692,25.47635369
44,mobile,email,144288,30617,83.70013736,33.17739521,3.655342094,677,0
44,mobile,like2buy,1692,677,38.25646711,9.988179669,3.39893617,0,0
44,mobile,newsmobile,169,0,0,100,1,0,0
44,mobile,newsonline,12517,0,220.1497537,94.59934489,1.081089718,0,0
44,mobile,organic,653611,166447,68.37064112,40.47621598,3.24042282,1353,7.992229557
44,mobile,project_sheet,169,0,5.00591716,0,2,0,0
44,mobile,re-direct,338,0,0,100,1,0,0
44,mobile,referral,17592,3214,54.27934908,38.46066394,4.653819918,507,0
44,mobile,social,1522,169,7.495568685,77.79237845,1.889618922,0,0
44,mobile,vendor,338,169,47.04142012,50,1.5,0,0
44,mobile,website,1692,846,37.5308642,40.01182033,4.39893617,0,0
44,mobile,weekly,507,169,34.99298116,0,6.339250493,0,0
44,tablet,(none),56497,29264,73.376558,17.36552383,4.946138733,507,0
44,tablet,affiliate,1015,507,56.72906404,33.30049261,6,0,0
44,tablet,banners,677,0,142.3221675,24.96307238,2.499261448,0,0
44,tablet,buyer_donna_home_accents,169,0,0,100,1,0,0
44,tablet,cpc,65463,25542,67.78381258,18.60440249,5.00513267,677,0
44,tablet,email,48209,12517,82.42199831,32.63083657,3.943848659,507,0
44,tablet,newsonline,5582,677,42.05084245,84.84414188,1.606055177,0,7.373710059
44,tablet,organic,81870,34846,64.93618304,23.34676927,4.549615244,507,0
44,tablet,project_sheet,169,0,0,0,1,0,0
44,tablet,referral,2876,0,50.94297158,41.16828929,2.823018081,0,0
44,tablet,social,169,0,0,100,1,0,0
44,tablet,website,338,169,46.23055935,50,7.50591716,0,0
44,tablet,youtube_video,169,0,0,0,1,0,0
43,desktop,(none),136338,71552,71.57177563,11.29032258,5.44416817,2368,0
43,desktop,affiliate,6766,507,47.22285919,19.99704404,3.47502217,0,0
43,desktop,buyer,169,0,501.4556213,0,3,0,0
43,desktop,buyer_home_accents_steve,338,0,59.26968504,50,2.50295858,0,0
43,desktop,buyer_large_seasons,169,169,0,0,1,0,0
43,desktop,cpc,207383,92189,64.58929003,12.72428309,4.622341272,2368,0
43,desktop,email,57174,14040,84.14869106,18.63959142,4.961538462,507,0
43,desktop,newsonline,5920,0,43.40193444,80,1.628716216,0,0
43,desktop,organic,395313,186238,66.90825292,14.42021892,5.629435409,5751,3.709160315
43,desktop,projectsheet,169,0,0,100,1,0,0
43,desktop,referral,21483,6259,81.39407914,34.64599916,4.055020249,507,0
43,desktop,social,338,0,52.61023622,0,2.50295858,0,0
43,desktop,store_finder,169,0,14.01183432,0,2,0,0
43,desktop,website,1692,846,25.25168919,19.97635934,3.799054374,0,0
43,desktop,weekly,677,169,0,49.92614476,1,0,0
43,mobile,(none),424576,137860,65.79821099,29.6413363,3.994823071,846,0
43,mobile,affiliate,51592,1353,79.69233743,57.04954256,1.852457745,0,3.107828402
43,mobile,banners,18438,3552,80.70500757,47.70582493,3.632986224,0,0
43,mobile,buyer_donna_home_accents,338,0,33.23116691,50,5.00591716,0,0
43,mobile,buyer_fabric,169,0,0,100,1,0,0
43,mobile,buyer_floral,169,169,0,0,1,0,0
43,mobile,buyer_frames,338,0,0,0,1,0,0
43,mobile,buyer_home_accents_donna,169,0,36.03254438,0,3,0,0
43,mobile,buyer_home_accents_steve,338,0,108.1005917,50,1.5,0,0
43,mobile,buyer_large_seasons,169,0,0,100,1,0,0
43,mobile,buyer_small_seasons,169,0,0,100,1,0,0
43,mobile,cpc,948108,145642,72.06661615,60.90983306,2.341301835,1353,15.25049493
43,mobile,email,95064,19622,76.4221614,36.47753093,3.656599764,0,0
43,mobile,facebook,169,169,5.00591716,0,3,0,0
43,mobile,like2buy,677,338,80.29082207,0,6.246676514,0,0
43,mobile,newsonline,16577,0,16.50126689,92.85757375,1.142848525,0,2.750502959
43,mobile,online,338,169,25.02366864,50,1.5,0,0
43,mobile,organic,602188,155791,69.51997171,39.83141477,3.503088736,1184,2.678321713
43,mobile,project_sheet,169,0,0,100,1,0,0
43,mobile,referral,26726,4398,55.4610386,40.5073711,5.71525855,677,0
43,mobile,social,1015,169,0,66.69950739,0.833497537,0,0
43,mobile,vedor,169,0,0,0,1,0,0
43,mobile,website,2537,507,64.6975472,40.00788333,5.467481277,0,0
43,tablet,(none),55821,26219,64.05618537,19.69688827,5.963615843,846,7.435763314
43,tablet,affiliate,1861,507,68.26430741,18.16227834,7.544331005,0,0
43,tablet,banners,338,0,12.51183432,0,1.5,0,0
43,tablet,buyer_home_accents_donna,169,0,0,100,1,0,0
43,tablet,cpc,66985,27234,75.11208706,19.69694708,3.815660222,338,5.400653949
43,tablet,email,38229,8965,85.47317388,38.49433676,4.252190745,0,0
43,tablet,newsonline,3891,0,61.05522682,91.28758674,1.130300694,0,0
43,tablet,online-newsatf,169,169,80.2480315,0,4.00591716,0,0
43,tablet,organic,85254,33492,82.09653442,25.39704882,4.972200718,677,5.03658284
43,tablet,project_sheet,169,0,0,0,1,0,0
43,tablet,project_sheet_floral,169,0,0,100,1,0,0
43,tablet,referral,5075,338,79.73604541,60,1.833103448,0,0
43,tablet,social,169,0,32.0295858,0,2,0,0
43,tablet,website,846,507,31.83026087,19.97635934,4.398345154,0,0
43,tablet,weekly,169,0,0,100,1,0,0
42,desktop,(none),132786,72905,63.65262197,9.426445559,5.583435001,1861,0
42,desktop,affiliate,8796,1353,106.4753218,21.15734425,3.923033197,169,0
42,desktop,buyer_donna_home_accents,169,0,0,100,1,0,0
42,desktop,buyer_fabric,169,0,0,100,1,0,0
42,desktop,buyer_home_accents_steve,169,0,48.9488189,0,4.00591716,0,0
42,desktop,buyer_large_seasons,169,0,4.00591716,0,2,0,0
42,desktop,cpc,193681,84746,56.87121678,12.66360665,4.435814561,677,2.2828108
42,desktop,email,64786,17930,75.43075245,20.36551107,4.603124132,677,3.136852071
42,desktop,mailer,1015,0,195.1603154,0,2.499507389,0,0
42,desktop,newsonline,4229,0,60.4197262,83.99148735,1.759990541,0,0
42,desktop,organic,377382,188607,62.13031287,14.34329141,5.698795915,2537,1.593818412
42,desktop,referral,19960,4905,56.12472343,36.44288577,5.34749499,169,0
42,desktop,social,1015,0,9.50887574,83.34975369,1.333004926,0,0
42,desktop,website,1861,338,175.7109067,54.54056959,1.817839871,0,0
42,desktop,weekly,169,169,0,0,1,0,0
42,mobile,(none),426775,125343,67.08842338,31.27221604,3.585416203,1184,0
42,mobile,affiliate,50239,1692,104.3663353,52.52493083,1.91918629,0,0
42,mobile,banners,15562,4905,51.53740424,48.91402133,3.587006811,0,0
42,mobile,buyer_donna_home_accents,507,169,22.39361702,0,2.33530572,0,0
42,mobile,buyer_floral_ps,169,0,0,0,1,0,0
42,mobile,buyer_home_accents_steve,338,0,0,100,1,0,0
42,mobile,buyer_large_seasons,507,0,0,66.66666667,0.666666667,0,0
42,mobile,buyer_needle_art,169,0,0,0,1,0,0
42,mobile,buyer_needleart,169,0,0,0,1,0,0
42,mobile,buyer_small_seasons,169,0,0,100,1,0,0
42,mobile,cpc,939312,143950,74.97548516,61.93043419,2.202232059,846,11.53945836
42,mobile,email,106736,26219,62.32943742,34.07285265,4.633919203,677,0
42,mobile,freeshop10.13,169,0,50.54733728,0,3,0,0
42,mobile,homeaccentsw,169,0,0,100,1,0,0
42,mobile,like2buy,677,338,39.1635468,24.96307238,2.499261448,0,0
42,mobile,mailer,846,0,27.12971175,0,4.19858156,0,0
42,mobile,new_website,338,338,15.01183432,0,1.5,0,0
42,mobile,newsonline,16070,0,143.0455352,91.57436217,1.105227131,0,0
42,mobile,online,338,0,10.36927622,0,5.00591716,0,0
42,mobile,organic,589332,155452,68.74053577,37.7152437,3.38461682,1861,3.748410256
42,mobile,re-direct,169,0,0,100,1,0,0
42,mobile,referral,17254,3552,63.01443838,35.29616321,5.039121363,169,0
42,mobile,social,2199,0,106.0946746,76.94406548,1.076853115,0,0
42,mobile,website,2368,338,80.50527872,64.27364865,3,0,0
42,mobile,weekly,169,169,0,0,1,0,0
42,tablet,(none),50239,20806,73.30002106,21.5489958,4.774378471,0,0
42,tablet,affiliate,2368,169,43.68389938,50,8.000422297,0,0
42,tablet,banners,1184,846,56.61401055,0,14.28631757,0,0
42,tablet,cpc,63940,25711,73.58071426,18.2546137,4.137582108,169,0
42,tablet,email,35861,6935,72.25943289,34.90421349,3.669780542,169,0
42,tablet,like2buy,169,169,39.03550296,0,2,0,0
42,tablet,newsonline,3045,0,308.9487179,83.31691297,1.166502463,0,0
42,tablet,organic,81194,33323,72.53662024,20.41653324,4.81040471,507,0
42,tablet,referral,5751,1522,31.28329153,47.05268649,3.911841419,0,0
42,tablet,social,169,0,0,100,1,0,0
42,tablet,vendor,169,169,53.16256158,0,7.00591716,0,0
42,tablet,website,169,0,17.98031496,0,4.00591716,0,0
41,desktop,(none),135323,68000,66.93153927,11.37500647,6.068754018,2199,1.936763314
41,desktop,affiliate,6090,677,81.5768557,24.99178982,2.499835796,169,0
41,desktop,buyer,169,0,17.5147929,0,3,0,0
41,desktop,buyer_cards&party,169,0,0,100,1,0,0
41,desktop,buyer_fabric,169,0,19.98818316,0,5.00591716,0,0
41,desktop,buyer_home_accents_donna,169,0,0,100,1,0,0
41,desktop,buyer_wearables,169,0,0,100,1,0,0
41,desktop,cpc,172875,82040,60.2941262,12.03528561,4.896289226,1692,0
41,desktop,craft_tip,169,0,0,100,1,0,0
41,desktop,email,50915,15731,88.52252216,21.26288913,4.923617794,169,0
41,desktop,facebook_oct_ad,507,0,183.9497636,33.33333333,4.337278107,0,0
41,desktop,home_decor,169,0,0,100,1,0,0
41,desktop,like2buy,169,0,137.6242604,0,3,0,0
41,desktop,newsonline,6259,0,94.29222973,83.78335197,1.189167599,0,0
41,desktop,online,507,0,0,66.66666667,0.666666667,0,0
41,desktop,organic,367233,165433,68.55014491,14.32523766,5.868726394,5582,0
41,desktop,project_sheet,169,0,0,100,1,0,0
41,desktop,referral,21483,4905,68.47087519,33.06800726,4.369966951,507,0
41,desktop,social,677,0,203.183432,24.96307238,1.249630724,0,0
41,desktop,website,1522,507,24.56268468,55.5847569,2.556504599,0,0
41,desktop,weekly,507,338,39.78959811,0,2.668639053,0,0
41,mobile,(none),388208,121283,60.21863303,30.28325022,3.828759325,2368,0
41,mobile,affiliate,34000,1184,93.86555339,49.75,1.945264706,0,0
41,mobile,app_link,169,0,0,0,1,0,0
41,mobile,banners,18607,3721,55.29248774,58.18240447,3.227280056,0,0
41,mobile,buyer,338,169,50.04733728,0,1.5,0,0
41,mobile,buyer_ donna,169,0,0,100,1,0,0
41,mobile,buyer_custom_framing,169,169,0,0,1,0,0
41,mobile,buyer_donna_home_accents,507,0,0,100,1,0,0
41,mobile,buyer_fabric,169,0,0,100,1,0,0
41,mobile,buyer_floral,169,169,0,0,1,0,0
41,mobile,buyer_floral_ps,169,0,0,100,1,0,0
41,mobile,buyer_frames,338,169,146.9598109,0,6.00591716,0,0
41,mobile,buyer_home_accents,169,0,0,100,1,0,0
41,mobile,buyer_home_accents_donna,169,169,37.62598425,0,4.00591716,0,0
41,mobile,buyer_home_accents_steve,169,0,24.02366864,0,2,0,0
41,mobile,buyer_large_seasons,169,0,0,100,1,0,0
41,mobile,buyer_small_seasons,338,0,0,50,1,0,0
41,mobile,chat,169,0,51.04733728,0,3,0,0
41,mobile,cpc,860486,135154,69.61045586,59.93705882,2.433850173,1353,3.284758268
41,mobile,email,92696,17254,83.62121356,41.05894537,3.151473634,0,13.02585207
41,mobile,facebook_oct_ad,1015,169,45.61442933,33.30049261,2.666009852,0,0
41,mobile,like2buy,1015,507,51.22844228,16.65024631,3.833497537,0,0
41,mobile,mobile,169,0,0,100,1,0,0
41,mobile,newsmobile,169,0,8.657480315,0,4.00591716,0,0
41,mobile,newsonline,18438,0,148.8911014,86.23494956,1.174313917,0,0
41,mobile,online,677,677,27.23055935,0,4.248153619,0,0
41,mobile,online-app,169,0,0,100,1,0,0
41,mobile,online_store,169,0,0,100,1,0,0
41,mobile,organic,592546,157144,63.8599201,39.59456312,3.433628782,1861,2.222688363
41,mobile,project_sheet,507,0,62.68823529,33.33333333,1.33530572,0,0
41,mobile,re-direct,169,0,0,100,1,0,0
41,mobile,referral,17592,1692,50.26301757,49.03933606,3.44230332,338,0
41,mobile,social,3552,338,60.00243436,57.1509009,2.571509009,0,0
41,mobile,website,3045,677,35.50921525,22.23316913,3.83316913,0,0
41,mobile,weekly,169,0,0,0,1,0,0
41,tablet,(none),47025,20298,68.74904571,27.33864965,5.625879851,338,0
41,tablet,affiliate,1522,169,49.28755216,44.48094612,2.889618922,169,0
41,tablet,banners,677,169,83.39462366,24.96307238,3.747415066,0,0
41,tablet,buyer_donna_home_accents,169,0,0,100,1,0,0
41,tablet,cpc,51592,20468,83.37101618,18.68894402,5.078674988,338,0
41,tablet,email,28587,6090,71.10970206,30.76923077,4.686395914,169,0
41,tablet,facebook_oct_ad,677,338,46.84260355,24.96307238,2.248153619,0,0
41,tablet,newsonline,5075,0,415.3272011,86.66009852,1.299901478,0,0
41,tablet,organic,89652,37552,65.43217742,22.83050016,4.990541204,846,0
41,tablet,project_sheet,169,0,0,100,1,0,0
41,tablet,referral,4736,1015,58.67486651,50,3.214527027,0,0
41,tablet,social,846,0,0,59.92907801,1,0,0
41,tablet,website,846,338,25.52366864,39.95271868,1.399527187,0,0
40,desktop,(none),135492,64955,60.22906345,11.98520946,5.946328935,1692,0
40,desktop,affiliate,7443,846,65.33968974,29.54453849,4.022571544,507,0
40,desktop,buyer_donna_home_accents,169,0,0,100,1,0,0
40,desktop,buyer_seasonal_crafts,169,169,299.8301329,0,5.00591716,0,0
40,desktop,cpc,171184,75612,66.20942423,11.16576316,4.912047855,1522,2.671732644
40,desktop,email,63940,17592,70.51608423,20.37065999,4.978855177,677,0
40,desktop,muskegon,169,0,0,100,1,0,0
40,desktop,newsonline,846,0,0,100,1,0,0
40,desktop,oakland,169,169,28.30314961,0,4.00591716,0,0
40,desktop,online,2706,0,75.9787234,87.50923873,1.312638581,0,0
40,desktop,online-inlandvalley,169,0,0,100,1,0,0
40,desktop,online-news,169,0,416.2244094,0,4.00591716,0,0
40,desktop,online_store,169,0,153.1420118,0,2,0,0
40,desktop,organic,350149,172537,64.06968923,13.71987354,5.55071698,4060,0
40,desktop,referral,17085,5413,51.59026991,26.73105063,5.425577992,338,0
40,desktop,social,1015,507,21.40685985,16.65024631,2.666009852,0,0
